Content ID,Category,Content_Type,Type,Sentiment,Score
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,intrigued,positive,45
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,disgust,negative,0
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,dislike,negative,10
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,intrigued,positive,45
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,heart,positive,60
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,love,positive,65
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,interested,positive,30
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,love,positive,65
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,cherish,positive,70
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,adore,positive,72
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,love,positive,65
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,interested,positive,30
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,peeking,neutral,35
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,disgust,negative,0
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,heart,positive,60
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,super love,positive,75
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,disgust,negative,0
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,want,positive,70
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,adore,positive,72
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,disgust,negative,0
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,scared,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,super love,positive,75
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,like,positive,50
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,adore,positive,72
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,like,positive,50
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,indifferent,neutral,20
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,scared,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,super love,positive,75
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,scared,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,like,positive,50
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,scared,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,food,photo,hate,negative,5
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,like,positive,50
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,intrigued,positive,45
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,hate,negative,5
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,like,positive,50
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,cherish,positive,70
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,like,positive,50
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,indifferent,neutral,20
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,intrigued,positive,45
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,heart,positive,60
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,GIF,interested,positive,30
194f1ad7-43bf-4cdd-a01b-e6947df47403,tennis,GIF,like,positive,50
194f1ad7-43bf-4cdd-a01b-e6947df47403,tennis,GIF,disgust,negative,0
194f1ad7-43bf-4cdd-a01b-e6947df47403,tennis,GIF,indifferent,neutral,20
194f1ad7-43bf-4cdd-a01b-e6947df47403,tennis,GIF,hate,negative,5
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,worried,negative,12
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,worried,negative,12
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,dislike,negative,10
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,adore,positive,72
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,adore,positive,72
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,peeking,neutral,35
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,like,positive,50
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,scared,negative,15
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,cherish,positive,70
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,GIF,hate,negative,5
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,indifferent,neutral,20
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,like,positive,50
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,scared,negative,15
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,want,positive,70
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,heart,positive,60
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,super love,positive,75
212b7926-c743-45d9-85f2-63e0e8f85208,dogs,photo,scared,negative,15
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,heart,positive,60
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,want,positive,70
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,like,positive,50
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,super love,positive,75
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,intrigued,positive,45
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,interested,positive,30
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,dislike,negative,10
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,intrigued,positive,45
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,interested,positive,30
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,scared,negative,15
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,hate,negative,5
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,interested,positive,30
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,GIF,hate,negative,5
f5d6cb3a-923b-45fb-857a-7250b679625e,travel,video,intrigued,positive,45
f5d6cb3a-923b-45fb-857a-7250b679625e,travel,video,cherish,positive,70
f5d6cb3a-923b-45fb-857a-7250b679625e,travel,video,intrigued,positive,45
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,interested,positive,30
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,disgust,negative,0
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,scared,negative,15
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,intrigued,positive,45
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,worried,negative,12
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,disgust,negative,0
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,interested,positive,30
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,interested,positive,30
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,like,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,disgust,negative,0
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,want,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,intrigued,positive,45
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,indifferent,neutral,20
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,dislike,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,hate,negative,5
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,scared,negative,15
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,want,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,like,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,interested,positive,30
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,intrigued,positive,45
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,like,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,hate,negative,5
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,like,positive,50
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,peeking,neutral,35
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,dislike,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,heart,positive,60
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,adore,positive,72
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,adore,positive,72
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,dislike,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,super love,positive,75
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,super love,positive,75
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,heart,positive,60
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,intrigued,positive,45
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,indifferent,neutral,20
9a5951a5-a36f-404e-a746-f6023c160fc0,science,GIF,super love,positive,75
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,adore,positive,72
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,dislike,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,peeking,neutral,35
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,peeking,neutral,35
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,interested,positive,30
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,scared,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,super love,positive,75
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,cherish,positive,70
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,dislike,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,scared,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,disgust,negative,0
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,peeking,neutral,35
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,love,positive,65
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,dislike,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,intrigued,positive,45
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,dislike,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,disgust,negative,0
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,heart,positive,60
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,hate,negative,5
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,indifferent,neutral,20
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,like,positive,50
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,intrigued,positive,45
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,worried,negative,12
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,love,positive,65
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,like,positive,50
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,dislike,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,interested,positive,30
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,love,positive,65
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,scared,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,fitness,video,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,intrigued,positive,45
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,like,positive,50
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,dislike,negative,10
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,adore,positive,72
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,adore,positive,72
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,interested,positive,30
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,worried,negative,12
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,indifferent,neutral,20
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,worried,negative,12
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,adore,positive,72
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,hate,negative,5
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,worried,negative,12
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,heart,positive,60
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,want,positive,70
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,super love,positive,75
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,indifferent,neutral,20
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,indifferent,neutral,20
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,heart,positive,60
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,hate,negative,5
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,scared,negative,15
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,like,positive,50
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,worried,negative,12
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,interested,positive,30
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,dislike,negative,10
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,interested,positive,30
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,adore,positive,72
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,intrigued,positive,45
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,peeking,neutral,35
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,cherish,positive,70
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,peeking,neutral,35
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,want,positive,70
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,disgust,negative,0
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,adore,positive,72
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,intrigued,positive,45
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,tennis,audio,interested,positive,30
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,worried,negative,12
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,peeking,neutral,35
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,want,positive,70
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,super love,positive,75
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,super love,positive,75
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,dislike,negative,10
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,worried,negative,12
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,like,positive,50
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,peeking,neutral,35
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,disgust,negative,0
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,adore,positive,72
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,love,positive,65
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,cherish,positive,70
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,adore,positive,72
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,dislike,negative,10
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,want,positive,70
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,heart,positive,60
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,intrigued,positive,45
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,audio,interested,positive,30
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,like,positive,50
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,interested,positive,30
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,intrigued,positive,45
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,indifferent,neutral,20
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,intrigued,positive,45
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,adore,positive,72
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,scared,negative,15
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,love,positive,65
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,cherish,positive,70
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,want,positive,70
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,heart,positive,60
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,public speaking,audio,cherish,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,peeking,neutral,35
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,super love,positive,75
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,indifferent,neutral,20
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,want,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,hate,negative,5
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,scared,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,super love,positive,75
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,peeking,neutral,35
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,adore,positive,72
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,love,positive,65
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,disgust,negative,0
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,want,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,heart,positive,60
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,want,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,hate,negative,5
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,love,positive,65
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,want,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,love,positive,65
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,dislike,negative,10
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,dislike,negative,10
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,heart,positive,60
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,indifferent,neutral,20
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,scared,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,worried,negative,12
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,dislike,negative,10
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,super love,positive,75
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,hate,negative,5
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,disgust,negative,0
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,super love,positive,75
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,scared,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,indifferent,neutral,20
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,cherish,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,hate,negative,5
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,want,positive,70
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,adore,positive,72
a059c110-6fab-4a4f-9482-eaf2c269911e,food,GIF,like,positive,50
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,love,positive,65
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,dislike,negative,10
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,hate,negative,5
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,love,positive,65
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,worried,negative,12
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,interested,positive,30
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,adore,positive,72
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,interested,positive,30
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,disgust,negative,0
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,intrigued,positive,45
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,peeking,neutral,35
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,love,positive,65
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,scared,negative,15
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,peeking,neutral,35
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,super love,positive,75
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,peeking,neutral,35
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,intrigued,positive,45
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,video,disgust,negative,0
